Year,Month,mmyy,Customer Number,Customer Name,Column1,City,Province,Postal Code,Item Code,Item Number,Description,QtyRev, $ ,Q
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00010,Org Tapioca Starch 1kg,1,$6.01 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00016,Org Millet Flour 1kg,1,$5.71 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,1,$5.26 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00010,Org Tapioca Starch 1kg,11,$66.11 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00010,Org Tapioca Starch 1kg,2,$12.02 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,1,$5.26 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00016,Org Millet Flour 1kg,1,$5.71 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00008,Org Quinoa Flour 700g,2,$25.56 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.97 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00007,Org Buckwheat Flour 1kg,36,$160.56 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00013,Org Coconut Flour 700g,12,$63.12 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00012,Org All-Purpose Mix 1kg,8,$53.20 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00016,Org Millet Flour 1kg,2,$11.42 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00012,Org All-Purpose Mix 1kg,2,$13.30 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.97 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00012,Org All-Purpose Mix 1kg,1,$6.65 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00016,Org Millet Flour 1kg,1,$5.71 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00010,Org Tapioca Starch 1kg,2,$12.02 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00010,Org Tapioca Starch 1kg,2,$12.02 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00012,Org All-Purpose Mix 1kg,3,$19.95 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.97 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00010,Org Tapioca Starch 1kg,2,$12.02 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00012,Org All-Purpose Mix 1kg,4,$26.60 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00012,Org All-Purpose Mix 1kg,4,$26.60 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00006,Org Brown Rice Flour 1kg,6,$35.82 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00010,Org Tapioca Starch 1kg,12,$72.12 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00012,Org All-Purpose Mix 1kg,12,$79.80 ,3
2018,8,2018-08,,Well.ca,,Guelph,ON,N1L 0B9,SOL,SOL00018,Org Chickpea Flour 700g,12,$99.96 ,3
2018,8,2018-08,,Health Solutions/Future Foods,,Whitecourt,AB,T7S 1R7,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.71 ,3
2018,8,2018-08,,Health Solutions/Future Foods,,Whitecourt,AB,T7S 1R7,SOL,SOL00010,Org Tapioca Starch 1kg,6,$38.10 ,3
2018,8,2018-08,,Health Solutions/Future Foods,,Whitecourt,AB,T7S 1R7,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.71 ,3
2018,8,2018-08,,Marche Bleuet,,Montreal,QC,H3J 1N9,SOL,SOL00006,Org Brown Rice Flour 1kg,3,$19.89 ,3
2018,8,2018-08,,Marche Bleuet,,Montreal,QC,H3J 1N9,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$14.88 ,3
2018,8,2018-08,,Marche Bleuet,,Montreal,QC,H3J 1N9,SOL,SOL00013,Org Coconut Flour 700g,2,$11.68 ,3
2018,8,2018-08,,Marche Bleuet,,Montreal,QC,H3J 1N9,SOL,SOL00018,Org Chickpea Flour 700g,3,$27.78 ,3
2018,8,2018-08,,Mother Nature's Market,,Woodstock,NB,E7M 2C4,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.86 ,3
2018,8,2018-08,,Tout Vert Tout Pur 2016 Inc,,Mont-Laurier,QC,J9L 1L4,SOL,SOL00008,Org Quinoa Flour 700g,4,$56.80 ,3
2018,8,2018-08,,Tout Vert Tout Pur 2016 Inc,,Mont-Laurier,QC,J9L 1L4,SOL,SOL00010,Org Tapioca Starch 1kg,4,$26.72 ,3
2018,8,2018-08,,Tout Vert Tout Pur 2016 Inc,,Mont-Laurier,QC,J9L 1L4,SOL,SOL00012,Org All-Purpose Mix 1kg,4,$29.56 ,3
2018,8,2018-08,,Tout Vert Tout Pur 2016 Inc,,Mont-Laurier,QC,J9L 1L4,SOL,SOL00017,Org Amaranth Flour 700g,4,$26.08 ,3
2018,8,2018-08,,Tout Vert Tout Pur 2016 Inc,,Mont-Laurier,QC,J9L 1L4,SOL,SOL00018,Org Chickpea Flour 700g,6,$55.56 ,3
2018,8,2018-08,,Bamboo Natural Foods,,St. Catharines,ON,L2S 3V7,SOL,SOL00006,Org Brown Rice Flour 1kg,3,$18.90 ,3
2018,8,2018-08,,Bamboo Natural Foods,,St. Catharines,ON,L2S 3V7,SOL,SOL00018,Org Chickpea Flour 700g,3,$26.40 ,3
2018,8,2018-08,,Barrels of Goodies,,Blind River,ON,P0R 1B0,SOL,SOL00012,Org All-Purpose Mix 1kg,4,$29.56 ,3
2018,8,2018-08,,Sparwood Remedy's Rx,,Sparwood,BC,V0B 2G0,SOL,SOL00013,Org Coconut Flour 700g,2,$11.44 ,3
2018,8,2018-08,,Eos Natural Foods,,Wolfville,NS,B4P 1A9,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$14.58 ,3
2018,8,2018-08,,Eos Natural Foods,,Wolfville,NS,B4P 1A9,SOL,SOL00018,Org Chickpea Flour 700g,2,$18.14 ,3
2018,8,2018-08,,Sante,,Elora,ON,N0B 1S0,SOL,SOL00010,Org Tapioca Starch 1kg,2,$13.10 ,3
2018,8,2018-08,,Sante,,Elora,ON,N0B 1S0,SOL,SOL00018,Org Chickpea Flour 700g,2,$18.14 ,3
2018,8,2018-08,,Ambrosia Vaughan,,Vaughan,ON,L4L 8X9,SOL,SOL00008,Org Quinoa Flour 700g,6,$80.94 ,3
2018,8,2018-08,,Ambrosia Vaughan,,Vaughan,ON,L4L 8X9,SOL,SOL00018,Org Chickpea Flour 700g,6,$52.80 ,3
2018,8,2018-08,,Ambrosia Vaughan,,Vaughan,ON,L4L 8X9,SOL,SOL00016,Org Millet Flour 1kg,6,$36.18 ,3
2018,8,2018-08,,Ambrosia Vaughan,,Vaughan,ON,L4L 8X9,SOL,SOL00018,Org Chickpea Flour 700g,3,$26.40 ,3
2018,8,2018-08,,Sunflower Health Shop & Services,,Brighton,ON,K0K 1H0,SOL,SOL00012,Org All-Purpose Mix 1kg,1,$7.02 ,3
2018,8,2018-08,,Sunflower Health Shop & Services,,Brighton,ON,K0K 1H0,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.71 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$6.50 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00010,Org Tapioca Starch 1kg,1,$6.55 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$43.44 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00016,Org Millet Flour 1kg,1,$6.22 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00017,Org Amaranth Flour 700g,1,$6.39 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00018,Org Chickpea Flour 700g,6,$54.42 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00010,Org Tapioca Starch 1kg,1,$6.55 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00012,Org All-Purpose Mix 1kg,2,$14.48 ,3
2018,8,2018-08,,Green Bean Natural Foods,,Arnprior,ON,K7S 2N5,SOL,SOL00017,Org Amaranth Flour 700g,1,$6.39 ,3
2018,8,2018-08,,Nature Spirit Earth Market,,Gabriola Isl,BC,V0R 1X0,SOL,SOL00016,Org Millet Flour 1kg,3,$18.09 ,3
2018,8,2018-08,,Nature Spirit Earth Market,,Gabriola Isl,BC,V0R 1X0,SOL,SOL00013,Org Coconut Flour 700g,3,$16.65 ,3
2018,8,2018-08,,Au Gre Des Jours,,Ste-Anne-des plaines,QC,J0N 1H0,SOL,SOL00010,Org Tapioca Starch 1kg,3,$20.04 ,3
2018,8,2018-08,,Local Organics,,Seaforth,ON,N0K 1W0,SOL,SOL00018,Org Chickpea Flour 700g,2,$18.52 ,3
2018,8,2018-08,,Local Organics,,Seaforth,ON,N0K 1W0,SOL,SOL00066,Org 4 Grain Pancake Mix 525g,2,$10.88 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00006,Org Brown Rice Flour 1kg,6,$37.80 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00010,Org Tapioca Starch 1kg,4,$25.40 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00012,Org All-Purpose Mix 1kg,3,$21.06 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00013,Org Coconut Flour 700g,4,$22.20 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00066,Org 4 Grain Pancake Mix 525g,6,$31.02 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00010,Org Tapioca Starch 1kg,4,$25.40 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00012,Org All-Purpose Mix 1kg,4,$28.08 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00013,Org Coconut Flour 700g,4,$22.20 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00018,Org Chickpea Flour 700g,3,$26.40 ,3
2018,8,2018-08,,Organic Earth Market,,Halifax,NS,B3L 1B2,SOL,SOL00007,Org Buckwheat Flour 1kg,6,$28.26 ,3
2018,8,2018-08,,The Parks Health Shop,,Bedford,NS,B4B 0P9,SOL,SOL00012,Org All-Purpose Mix 1kg,1,$7.39 ,3
2018,8,2018-08,,Raise the Root Organic Market,,Toronto,ON,M4M 1L4,SOL,SOL00018,Org Chickpea Flour 700g,2,$18.52 ,3
2018,8,2018-08,,One Stop Naturals,,Val Caron,ON,P3N 1G3,SOL,SOL00006,Org Brown Rice Flour 1kg,2,$12.60 ,3
2018,8,2018-08,,Eternal Abundance,,Vancouver,BC,V5L 3X1,SOL,SOL00007,Org Buckwheat Flour 1kg,12,$59.52 ,3
2018,8,2018-08,,Eternal Abundance,,Vancouver,BC,V5L 3X1,SOL,SOL00012,Org All-Purpose Mix 1kg,18,$133.02 ,3
2018,8,2018-08,,Eternal Abundance,,Vancouver,BC,V5L 3X1,SOL,SOL00013,Org Coconut Flour 700g,12,$70.08 ,3
2018,8,2018-08,,Eternal Abundance,,Vancouver,BC,V5L 3X1,SOL,SOL00018,Org Chickpea Flour 700g,6,$55.56 ,3
2018,8,2018-08,,Timmins Health Food Centre,,Timmins,ON,P4N 2G8,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$14.13 ,3
2018,8,2018-08,,Fiddleheads Health & Nutrition 14  Inc - Waterloo,,Waterloo,ON,N2J 2K1,SOL,SOL00013,Org Coconut Flour 700g,6,$35.04 ,3
2018,8,2018-08,,The Island Jar,,Little Current,ON,P0P 1K0,SOL,SOL00006,Org Brown Rice Flour 1kg,3,$19.50 ,3
2018,8,2018-08,,The Island Jar,,Little Current,ON,P0P 1K0,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$43.44 ,3
2018,8,2018-08,,The Island Jar,,Little Current,ON,P0P 1K0,SOL,SOL00018,Org Chickpea Flour 700g,2,$18.14 ,3
2018,8,2018-08,,The Island Jar,,Little Current,ON,P0P 1K0,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$43.44 ,3
2018,8,2018-08,,Sequoia Dieppe,,Dieppe,NB,E1A 1M8,SOL,SOL00007,Org Buckwheat Flour 1kg,4,$18.84 ,3
2018,8,2018-08,,Fiddleheads Health & Nutrition 16 Inc -Ira Needles,,Waterloo,ON,N2T 0A6,SOL,SOL00013,Org Coconut Flour 700g,2,$11.10 ,3
2018,8,2018-08,,Fiddleheads Health & Nutrition 16 Inc -Ira Needles,,Waterloo,ON,N2T 0A6,SOL,SOL00018,Org Chickpea Flour 700g,2,$17.60 ,3
2018,8,2018-08,,The Green Root,,Belleville,ON,K8N 4Z7,SOL,SOL00017,Org Amaranth Flour 700g,3,$19.56 ,3
2018,9,2018-09,,Noahs Natural 322 Bloor,,Toronto,ON,M5S 1W5,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.52 ,3
2018,9,2018-09,,Noahs Natural 322 Bloor,,Toronto,ON,M5S 1W5,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.52 ,3
2018,9,2018-09,,Noahs Natural 322 Bloor,,Toronto,ON,M5S 1W5,SOL,SOL00013,Org Coconut Flour 700g,6,$29.76 ,3
2018,9,2018-09,,Sunrise Mills Natural,,Cambridge,ON,N3H 3P2,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.64 ,3
2018,9,2018-09,,Sunrise Mills Natural,,Cambridge,ON,N3H 3P2,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.52 ,3
2018,9,2018-09,,Sunrise Mills Natural,,Cambridge,ON,N3H 3P2,SOL,SOL00018,Org Chickpea Flour 700g,1,$7.87 ,3
2018,9,2018-09,,Happy House Healthy Foods,,St Paul,AB,T0A 3A3,SOL,SOL00010,Org Tapioca Starch 1kg,2,$11.36 ,3
2018,9,2018-09,,Health Wise - Niagara,,Welland,ON,L3C 5Z4,SOL,SOL00007,Org Buckwheat Flour 1kg,6,$27.12 ,3
2018,9,2018-09,,Healthyway Natural Foods,,Campbell River,BC,V9W 2W4,SOL,SOL00007,Org Buckwheat Flour 1kg,6,$27.12 ,3
2018,9,2018-09,,Healthyway Natural Foods,,Campbell River,BC,V9W 2W4,SOL,SOL00018,Org Chickpea Flour 700g,6,$47.22 ,3
2018,9,2018-09,,Noahs Natural 2-2395,,Toronto,ON,M4P 2E7,SOL,SOL00013,Org Coconut Flour 700g,-2,($11.10),3
2018,9,2018-09,,Noahs Natural 2-2395,,Toronto,ON,M4P 2E7,SOL,SOL00013,Org Coconut Flour 700g,2,$9.92 ,3
2018,9,2018-09,,Noahs Natural 2-2395,,Toronto,ON,M4P 2E7,SOL,SOL00018,Org Chickpea Flour 700g,2,$15.74 ,3
2018,9,2018-09,,Noahs Natural 2-2395,,Toronto,ON,M4P 2E7,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$13.56 ,3
2018,9,2018-09,,Noahs Natural 2-2395,,Toronto,ON,M4P 2E7,SOL,SOL00066,Org 4 Grain Pancake Mix 525g,2,$9.24 ,3
2018,9,2018-09,,Corn Crib Natural Foods,,Moncton,NB,E1C 2M5,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$9.04 ,3
2018,9,2018-09,,Corn Crib Natural Foods,,Moncton,NB,E1C 2M5,SOL,SOL00012,Org All-Purpose Mix 1kg,2,$13.74 ,3
2018,9,2018-09,,Corn Crib Natural Foods,,Moncton,NB,E1C 2M5,SOL,SOL00016,Org Millet Flour 1kg,2,$10.80 ,3
2018,9,2018-09,,Corn Crib Natural Foods,,Moncton,NB,E1C 2M5,SOL,SOL00066,Org 4 Grain Pancake Mix 525g,2,$9.24 ,3
2018,9,2018-09,,Corn Crib Natural Foods,,Moncton,NB,E1C 2M5,SOL,SOL00017,Org Amaranth Flour 700g,2,$11.08 ,3
2018,9,2018-09,,Corn Crib Natural Foods,,Moncton,NB,E1C 2M5,SOL,SOL00066,Org 4 Grain Pancake Mix 525g,2,$9.24 ,3
2018,9,2018-09,,Vitamins First,,Calgary,AB,T2P 2Y9,SOL,SOL00018,Org Chickpea Flour 700g,1,$7.87 ,3
2018,9,2018-09,,New Age Health Food Store Inc,,Guelph,ON,N1H 4E8,SOL,SOL00007,Org Buckwheat Flour 1kg,12,$54.24 ,3
2018,9,2018-09,,New Age Health Food Store Inc,,Guelph,ON,N1H 4E8,SOL,SOL00018,Org Chickpea Flour 700g,6,$47.22 ,3
2018,9,2018-09,,Ave Maria Gifts & Specialties,,Prince George,BC,V2L 4B6,SOL,SOL00012,Org All-Purpose Mix 1kg,1,$6.87 ,3
2018,9,2018-09,,Feelin' Good Health,,Morden,MB,R6M 1T5,SOL,SOL00010,Org Tapioca Starch 1kg,5,$28.40 ,3
2018,9,2018-09,,Lyn-Dys Health Food,,London,ON,N5Y 3K7,SOL,SOL00010,Org Tapioca Starch 1kg,3,$17.04 ,3
2018,9,2018-09,,Evergreen Natural Foods,,Crescent Valley,BC,V0G 1H0,SOL,SOL00083,Org Grilled Lentils S & P 55g*12,1,$15.36 ,3
2018,9,2018-09,,Evergreen Natural Foods,,Crescent Valley,BC,V0G 1H0,SOL,SOL00086,Org Grilled Lentils Tex-Mex 55g*12,1,$15.36 ,3
2018,9,2018-09,,Angele s Nutri-Clinic,,Cocagne,NB,E4R 2Y1,SOL,SOL00006,Org Brown Rice Flour 1kg,3,$16.92 ,3
2018,9,2018-09,,Angele s Nutri-Clinic,,Cocagne,NB,E4R 2Y1,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$13.56 ,3
2018,9,2018-09,,Angele s Nutri-Clinic,,Cocagne,NB,E4R 2Y1,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$41.22 ,3
2018,9,2018-09,,Angele s Nutri-Clinic,,Cocagne,NB,E4R 2Y1,SOL,SOL00013,Org Coconut Flour 700g,3,$14.88 ,3
2018,9,2018-09,,Angele s Nutri-Clinic,,Cocagne,NB,E4R 2Y1,SOL,SOL00016,Org Millet Flour 1kg,2,$10.80 ,3
2018,9,2018-09,,Angele s Nutri-Clinic,,Cocagne,NB,E4R 2Y1,SOL,SOL00017,Org Amaranth Flour 700g,3,$16.62 ,3
2018,9,2018-09,,Angele s Nutri-Clinic,,Cocagne,NB,E4R 2Y1,SOL,SOL00018,Org Chickpea Flour 700g,3,$23.61 ,3
2018,9,2018-09,,Angele s Nutri-Clinic,,Cocagne,NB,E4R 2Y1,SOL,SOL00066,Org 4 Grain Pancake Mix 525g,2,$9.24 ,3
2018,9,2018-09,,Journeys Fitness & Lifestyle Studio,,Fergus,ON,N2M 1N9,SOL,SOL00013,Org Coconut Flour 700g,1,$4.96 ,3
2018,9,2018-09,,Valley Natural Foods - NS,,Greenwood,NS,B0P 1N0,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$13.56 ,3
2018,9,2018-09,,Saskatoon Herbs n Health,,Saskatoon,SK,S7N 1C1,SOL,SOL00007,Org Buckwheat Flour 1kg,3,$13.56 ,3
2018,9,2018-09,,Fountain Head Health Store The,,Fergus,ON,N1M 1N7,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$9.04 ,3
2018,9,2018-09,,Fountain Head Health Store The,,Fergus,ON,N1M 1N7,SOL,SOL00006,Org Brown Rice Flour 1kg,2,$11.28 ,3
2018,9,2018-09,,Fountain Head Health Store The,,Fergus,ON,N1M 1N7,SOL,SOL00086,Org Grilled Lentils Tex-Mex 55g*12,1,$15.36 ,3
2018,9,2018-09,,Elly Boersema Natural Health,,Strathroy,ON,N7G 3H8,SOL,SOL00013,Org Coconut Flour 700g,1,$4.96 ,3
2018,9,2018-09,,Elly Boersema Natural Health,,Strathroy,ON,N7G 3H8,SOL,SOL00013,Org Coconut Flour 700g,2,$9.92 ,3
2018,9,2018-09,,Zaks Natural Foods,,Sundridge,ON,P0A 1Z0,SOL,SOL00006,Org Brown Rice Flour 1kg,6,$33.84 ,3
2018,9,2018-09,,Zaks Natural Foods,,Sundridge,ON,P0A 1Z0,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$41.22 ,3
2018,9,2018-09,,Zaks Natural Foods,,Sundridge,ON,P0A 1Z0,SOL,SOL00018,Org Chickpea Flour 700g,6,$47.22 ,3
2018,9,2018-09,,S & H Health - Northland Mall,,London,ON,N5Y 1A8,SOL,SOL00013,Org Coconut Flour 700g,1,$4.96 ,3
2018,9,2018-09,,S & H Health - Northland Mall,,London,ON,N5Y 1A8,SOL,SOL00007,Org Buckwheat Flour 1kg,1,$4.52 ,3
2018,9,2018-09,,S & H Health - Northland Mall,,London,ON,N5Y 1A8,SOL,SOL00013,Org Coconut Flour 700g,2,$9.92 ,3
2018,9,2018-09,,Noahs Natural - 667 Yonge,,Toronto,ON,M4Y 1Z9,SOL,SOL00013,Org Coconut Flour 700g,3,$14.88 ,3
2018,9,2018-09,,Two Farm Kids Natural Foods,,Brandon,MB,R7B 3P8,SOL,SOL00012,Org All-Purpose Mix 1kg,2,$13.74 ,3
2018,9,2018-09,,Two Farm Kids Natural Foods,,Brandon,MB,R7B 3P8,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$41.22 ,3
2018,9,2018-09,,Nutters #32 - Olds,,Olds,AB,T4H 1P8,SOL,SOL00010,Org Tapioca Starch 1kg,6,$34.08 ,3
2018,9,2018-09,,Natures Health Shoppe-Wallace,,Wallaceburg,ON,N8A 1X2,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$41.22 ,3
2018,9,2018-09,,Lifestyle Markets,,Victoria,BC,V8T 4N4,SOL,SOL00007,Org Buckwheat Flour 1kg,6,$27.12 ,3
2018,9,2018-09,,Lifestyle Markets,,Victoria,BC,V8T 4N4,SOL,SOL00012,Org All-Purpose Mix 1kg,1,$6.87 ,3
2018,9,2018-09,,Amaranth Whole,,Calgary,AB,T3G 5G8,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$41.22 ,3
2018,9,2018-09,,Amaranth Whole,,Calgary,AB,T3G 5G8,SOL,SOL00010,Org Tapioca Starch 1kg,6,$34.08 ,3
2018,9,2018-09,,Nutters #31 - North Battleford,,North Battleford,SK,S9A 2R7,SOL,SOL00006,Org Brown Rice Flour 1kg,4,$22.56 ,3
2018,9,2018-09,,Nutters #31 - North Battleford,,North Battleford,SK,S9A 2R7,SOL,SOL00007,Org Buckwheat Flour 1kg,4,$18.08 ,3
2018,9,2018-09,,Harmony Whole Foods,,Orangeville,ON,L9W 3J8,SOL,SOL00006,Org Brown Rice Flour 1kg,6,$33.84 ,3
2018,9,2018-09,,Harmony Whole Foods,,Orangeville,ON,L9W 3J8,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$41.22 ,3
2018,9,2018-09,,Harmony Whole Foods,,Orangeville,ON,L9W 3J8,SOL,SOL00013,Org Coconut Flour 700g,6,$29.76 ,3
2018,9,2018-09,,Harmony Whole Foods,,Orangeville,ON,L9W 3J8,SOL,SOL00007,Org Buckwheat Flour 1kg,6,$27.12 ,3
2018,9,2018-09,,Harmony Whole Foods,,Orangeville,ON,L9W 3J8,SOL,SOL00006,Org Brown Rice Flour 1kg,6,$33.84 ,3
2018,9,2018-09,,Harmony Whole Foods,,Orangeville,ON,L9W 3J8,SOL,SOL00016,Org Millet Flour 1kg,6,$32.40 ,3
2018,9,2018-09,,Herb & Spice Shop,,Ottawa,ON,K1Y 3B2,SOL,SOL00006,Org Brown Rice Flour 1kg,6,$33.84 ,3
2018,9,2018-09,,Herb & Spice Shop,,Ottawa,ON,K1Y 3B2,SOL,SOL00012,Org All-Purpose Mix 1kg,6,$41.22 ,3
2018,9,2018-09,,Herb & Spice Shop,,Ottawa,ON,K1Y 3B2,SOL,SOL00013,Org Coconut Flour 700g,6,$29.76 ,3
2018,9,2018-09,,Herb & Spice Shop,,Ottawa,ON,K1Y 3B2,SOL,SOL00018,Org Chickpea Flour 700g,6,$47.22 ,3
2018,9,2018-09,,Wellness Shoppe Ltd,,Sudbury,ON,P3E 3Z7,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.64 ,3
2018,9,2018-09,,Wellness Shoppe Ltd,,Sudbury,ON,P3E 3Z7,SOL,SOL00010,Org Tapioca Starch 1kg,1,$5.68 ,3
2018,9,2018-09,,Wellness Shoppe Ltd,,Sudbury,ON,P3E 3Z7,SOL,SOL00006,Org Brown Rice Flour 1kg,1,$5.64 ,3
2018,9,2018-09,,Wellness Shoppe Ltd,,Sudbury,ON,P3E 3Z7,SOL,SOL00010,Org Tapioca Starch 1kg,1,$5.68 ,3
2018,9,2018-09,,Wellness Shoppe Ltd,,Sudbury,ON,P3E 3Z7,SOL,SOL00016,Org Millet Flour 1kg,1,$5.40 ,3
2018,9,2018-09,,Health Post,,Beamsville,ON,L0R 1B0,SOL,SOL00013,Org Coconut Flour 700g,6,$29.76 ,3
2018,9,2018-09,,Natures Care Health Products,,Ottawa,ON,K1P 5N5,SOL,SOL00012,Org All-Purpose Mix 1kg,3,$20.61 ,3
2018,9,2018-09,,Ye Olde Health Shoppe,,Bowmanville,ON,L1C 3K8,SOL,SOL00012,Org All-Purpose Mix 1kg,4,$27.48 ,3
2018,9,2018-09,,Healthy Life-Styles Inc,,Aylmer,ON,N5H 1H3,SOL,SOL00013,Org Coconut Flour 700g,2,$9.92 ,3
2018,9,2018-09,,Prairie Health,,Portage La Prairie,MB,R1N 3N8,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$9.04 ,3
2018,9,2018-09,,Prairie Health,,Portage La Prairie,MB,R1N 3N8,SOL,SOL00066,Org 4 Grain Pancake Mix 525g,2,$9.24 ,3
2018,9,2018-09,,Drug Trading Head Office,,Simcoe,ON,N3Y 0C2,SOL,SOL00083,Org Grilled Lentils S & P 55g*12,1,$15.36 ,3
2018,9,2018-09,,Martys Yarns & Health Foods,,Haliburton,ON,K0M 1S0,SOL,SOL00018,Org Chickpea Flour 700g,3,$23.61 ,3
2018,9,2018-09,,Martys Yarns & Health Foods,,Haliburton,ON,K0M 1S0,SOL,SOL00010,Org Tapioca Starch 1kg,6,$34.08 ,3
2018,9,2018-09,,Homeopathy London,,London,ON,N6A 1C5,SOL,SOL00007,Org Buckwheat Flour 1kg,2,$9.04 ,3
